id,lat,lng,categoria_pbi,dia_pbi,endereco_pbi,subprefeitura_pbi
6058-5,-23.5698973,-46.752066,Tradicional,Sexta Feira,"Av Pujais Sabate, 732 - Rio Pequeno - São Paulo , 05365-200",Butantã
6059-3,-23.6242493,-46.586495,Tradicional,Sexta Feira,"Av Patente, 194 - Jd Patente - São Paulo , 04243-000",Ipiranga
6060-7,-23.5895228,-46.5591049,Tradicional,Sexta Feira,"Rua Secundino Domingues, 300 - Vila Prudente - São Paulo , 03223-110",Vila Prudente
6061-5,-23.6463966,-46.5951949,Tradicional,Sexta Feira,"Rua Claudio Ferreira Manoel, 29 - Vila Olivieri - São Paulo , 04187-200",Ipiranga
6062-3,-23.5664838,-46.5098431,Tradicional,Sexta Feira,"Av Odilon Pires, 128 - Jd Aricanduva - São Paulo , 03455-000",Aricanduva/Formosa /Carrão
6063-1,-23.6157798,-46.6884902,Tradicional,Sexta Feira,"Rua Godoi Colaco, 1016 - Brooklin Paulista - São Paulo , 04582-030",Pinheiros
6064-0,-23.539164,-46.717636,Tradicional,Sexta Feira,"Rua Dardanelos, 430 - Lapa - São Paulo , 05468-010",Pinheiros
6065-8,-23.4542895,-46.7414791,Tradicional,Sexta Feira,"Av Jerimanduba, 50 - Vila Jaragua - São Paulo , 05181-000",Pirituba/Jaraguá
6066-6,-23.5438035,-46.495057,Tradicional,Sexta Feira,"Rua São Vitorio, 79 - Vila Nhocune - São Paulo , 03561-000",Penha
6068-2,-23.6471511,-46.6094005,Tradicional,Sexta Feira,"Av Jose Caetano Da Rocha, 93 - Parque Bristol - São Paulo , 04193-300",Ipiranga
6069-0,-23.5027978,-46.4944076,Tradicional,Sexta Feira,"Rua Jose Gomes Faria, 23 - Vila Cisper - São Paulo , 03819-170",Penha
6070-4,-23.4905299,-46.6980549,Tradicional,Sexta Feira,"Rua Nazario Pagano, 24 - Jd Monjolo - São Paulo , 02961-030",Freguesia/Brasilândia
6071-2,-23.475604,-46.6236056,Tradicional,Sexta Feira,"Rua Albertina Vieira Da S Gordo, 50 - Vila Aurora - São Paulo , 02410-000",Santana/Tucuruvi
6072-0,-23.4095791,-46.7569196,Tradicional,Sexta Feira,"Rua Raphael Di Sandro, 100 - Perus - São Paulo , 05204-160",Perus
6073-9,-23.6695328,-46.7698039,Tradicional,Sexta Feira,"Av Athos Thomaz Ferracio, 50 - Capao Redondo - São Paulo , 05861-000",Campo Limpo
6074-7,-23.667757,-46.6498072,Tradicional,Sexta Feira,"Rua Antonio De Pinho Azevedo, 691 - Cid Ademar - São Paulo , 04386-020",Cidade Ademar
6075-5,-23.6373157,-46.6920758,Tradicional,Sexta Feira,"Rua Comen Elias Zarzur, 1800 - Sto Amaro - São Paulo , 04736-002",Santo Amaro
6076-3,-23.669832,-46.6733958,Tradicional,Sexta Feira,"Rua Joao Batista Di Vitoriano, 150 - Jd Consorcio - São Paulo , 04436-000",Santo Amaro
6077-1,-23.6171246,-46.7571838,Tradicional,Sexta Feira,"Av Anace, 50 - Jd Umarizal - São Paulo , 05755-090",Campo Limpo
6078-0,-23.6976574,-46.6481272,Tradicional,Sexta Feira,"Rua Dos Aniquis E Dos Caratais, 80 - Pedreira - São Paulo , 04474-000",Cidade Ademar
6079-8,-23.6726992,-46.7122024,Tradicional,Sexta Feira,"Rua Dos Inocentes C/ Mendel, 100 - Socorro - São Paulo , 04764-050",Capela Do Socorro
6080-1,-23.6799087,-46.6823946,Tradicional,Sexta Feira,"Rua Orlando Pinto Ribeiro, 277 - Vila Arriete - São Paulo , 04455-000",Santo Amaro
6081-0,-23.6776302,-46.7572765,Tradicional,Sexta Feira,"Rua Itaparoquera, 130 - Vila Remo - São Paulo , 04932-060",M'Boi Mirim
6082-8,-23.5874597,-46.7694184,Tradicional,Sexta Feira,"Rua Orestes Colombari, 21 - Vila Borges - São Paulo , 05546-020",Butantã
6084-4,-23.4627676,-46.6750595,Tradicional,Sexta Feira,"Rua São Francisco Do Humaita, 464 - Parque Tiete - São Paulo , 02871-020",Freguesia/Brasilândia
6085-2,-23.5762989,-46.7307827,Tradicional,Sexta Feira,"Rua Pereira Do Lago, 20 - Vila Gomes - São Paulo , 05590-000",Butantã
6086-0,-23.5174304,-46.4737689,Tradicional,Sexta Feira,"Rua Olegario Maciel, 20 - Jd São Carlos - São Paulo , 08062-320",São Miguel Paulista
6087-9,-23.5049777,-46.482253,Tradicional,Sexta Feira,"Rua Dario Costa Matos, 45 - Ermelino Matarazzo - São Paulo , 03805-090",Ermelino Matarazzo
6089-5,-23.5666564,-46.4065216,Tradicional,Sexta Feira,"Av Dr Guilherme De Abreu Sodre, 1414 - Guaianazes Cohab - São Paulo , 08490-010",Cidade Tiradentes
6091-7,-23.602677,-46.5287165,Tradicional,Sexta Feira,"Rua Nubia, 50 - Vila Tolstoi - São Paulo , 03267-090",Sapopemba
6092-5,-23.5602276,-46.4942039,Tradicional,Sexta Feira,"Rua Pedro Luiz De Souza, 22 - Jd Brasilia - São Paulo , 03584-040",Itaquera
6093-3,-23.686689,-46.7906465,Tradicional,Sexta Feira,"Av Moenda Velha Gomes Pedrosa, 12 - Jd São Bento Novo - São Paulo , 05880-330",M'Boi Mirim
6095-0,-23.6123973,-46.5200267,Tradicional,Sexta Feira,"Rua Serra De Itabaiana, 87 - Parque Sta Madalena - São Paulo , 03981-040",Sapopemba
6096-8,-23.5067493,-46.4108736,Tradicional,Sexta Feira,"Rua Anajatuba, 47 - Parque Sta Rita - São Paulo , 08160-180",Itaim Paulista
6097-6,-23.6710356,-46.6825718,Tradicional,Sexta Feira,"Praça Alexandre N Aksakof, 272 - Vila São Pedro - São Paulo , 04676-110",Santo Amaro
6098-4,-23.6891224,-46.7663377,Tradicional,Sexta Feira,"Rua Carmelo Cali, 6 - Vila Sta Lucia - São Paulo , 04940-070",M'Boi Mirim
6099-2,-23.4519028,-46.5987981,Tradicional,Sexta Feira,"Rua Josino Vieira Goes, 28 - Jd Joamar - São Paulo , 02319-000",Jaçanã/Tremenbé
6100-0,-23.5940291,-46.4896883,Tradicional,Sexta Feira,"Rua Osvaldo Nevola, 10 - São Matheus - São Paulo , 03946-000",São Mateus
6101-8,-23.6553887,-46.7733401,Tradicional,Sexta Feira,"Rua Gastao Raul De Fonton Bosquet, 50 - Jd Ipe - São Paulo , 05797-000",Campo Limpo
6104-2,-23.6088473,-46.747009,Tradicional,Sexta Feira,"Rua Isaac Albeniz C/ Franco Alfano, 20 - Morumbi - São Paulo , 05710-050",Butantã
6105-0,-23.5522878,-46.4551341,Tradicional,Sexta Feira,"Rua São Felix Do Piaui, 1057 - Vila Carmosina - São Paulo , 08290-030",Itaquera
6106-9,-23.4960823,-46.4502709,Tradicional,Sexta Feira,"Rua Silvio Cervellini, 5 - São Miguel - São Paulo , 08011-240",São Miguel Paulista
6107-7,-23.511004,-46.421176,Tradicional,Sexta Feira,"Av Flamingo, 302 - Vila Curuca Nova - São Paulo , 08031-000",Itaim Paulista
6108-5,-23.5842372,-46.5149111,Tradicional,Sexta Feira,"Rua Romildo Finozzi, 354 - Jd Iva - São Paulo , 03910-040",Aricanduva/Formosa /Carrão
6111-5,-23.7319149,-46.7063964,Tradicional,Sexta Feira,"Rua Jose Luiz Monteiro, 100 - Jd Imbuias - São Paulo , 04829-240",Capela Do Socorro
6114-0,-23.6057568,-46.5204936,Tradicional,Sexta Feira,"Rua Jose Domingues De Pontes, 50 - Jd Angela - São Paulo , 03986-100",Sapopemba
6118-2,-23.6879288,-46.6664611,Tradicional,Sexta Feira,"Rua Eduardo Pereira Ramos, 130 - Jd Niteroi - São Paulo , 04432-000",Cidade Ademar
6122-0,-23.5498051,-46.4401926,Tradicional,Sexta Feira,"Rua Antonio Crespo, 50 - Cohab Ii - São Paulo , 08253-300",Itaquera
6123-9,-23.4096086,-46.7411693,Tradicional,Sexta Feira,"Rua Tiburno, 200 - Vila Malvina - São Paulo , 05223-100",Perus
6128-0,-23.5169226,-46.4672042,Tradicional,Sexta Feira,"Av Augusto Antunes, 1000 - Vila Ramos - São Paulo , 08235-630",Itaquera
6129-8,-23.5491217,-46.5337443,Tradicional,Sexta Feira,"Praça Haroldo Daltro, 26 - Vila Manchester - São Paulo , 03444-090",Aricanduva/Formosa /Carrão
6138-7,-23.4378141,-46.727729,Tradicional,Sexta Feira,"Rua Dr Carmelo D'Agostinho, 90 - Jd Rincao - São Paulo , 02991-040",Pirituba/Jaraguá
6141-7,-23.602132,-46.6702431,Tradicional,Sexta Feira,"Tv Jornalista Otavio Muniz, 50 - Moema - São Paulo , 04514-100",Vila Mariana
6145-0,-23.493204,-46.4800963,Noturna,Sexta Feira,"Praça Benedito Ramos Rodrigues, 742 - Jardim Belem - São Paulo , 03809-170",Ermelino Matarazzo
6151-4,-23.3999909,-46.7549638,Noturna,Sexta Feira,"Rua Antonio Bartolomeu, 20 - Vila Perus - São Paulo , 05204-200",Perus
6155-7,-23.5882562,-46.4824953,Tradicional,Sexta Feira,"Rua Das Capitanias, 496 - Jd Nove De Julho - São Paulo , 03952-050",São Mateus
6161-1,-23.661201,-46.6933475,Tradicional,Sexta Feira,"Rua Frei Canisio, 50 - Vila Sofia - São Paulo , 04671-240",Santo Amaro
6164-6,-23.6064623,-46.658808,Tradicional,Sexta Feira,"Rua Caboquenas, 115 - Vila Mariana - São Paulo , 04090-010",Vila Mariana
6165-4,-23.5105948,-46.3945713,Tradicional,Sexta Feira,"Rua Aracarana, 320 - Vila São Jose - São Paulo , 08140-400",Itaim Paulista
6166-2,-23.5876269,-46.4096098,Tradicional,Sexta Feira,"Rua Dona Eloa Do Valle Quadros, 50 - Cid Tiradentes - São Paulo , 08485-130",Cidade Tiradentes
6169-7,-23.5585154,-46.4007416,Tradicional,Sexta Feira,"Rua Alvaro Da Costa, 50 - Jardim São Paulo - São Paulo , 08461-420",Guaianases
6170-0,-23.4730731,-46.7134301,Tradicional,Sexta Feira,"Rua Serra Do Cachimbo, 10 - Jardim Vitoria - São Paulo , 02976-250",Pirituba/Jaraguá
6172-7,-23.4925009,-46.5055779,Noturna,Sexta Feira,"Rua Serra Verde, 10 - Vila Silvia - São Paulo , 03821-230",Penha
6173-5,-23.5778552,-46.4534222,Tradicional,Sexta Feira,"Rua Manoel Bacelar, 50 - Jardim Helian - São Paulo , 08265-120",Itaquera
6174-3,-23.6108124,-46.691834,Tradicional,Sexta Feira,"Rua Conceicao De Monte Alegre, 355 - Cidade Moncoes - São Paulo , 04563-060",Pinheiros
6176-0,-23.5253643,-46.5488279,Tradicional,Sexta Feira,"Praça Do Rosario, 10 - Penha De Franca - São Paulo , 03634-020",Penha
6203-0,-23.5457057,-46.4827291,Tradicional,Sexta Feira,"Praça Dilva Gomes, 124 - Penha - São Paulo , 03590-080",Penha
6350-9,-23.5799366,-46.6293607,Tradicional,Sexta Feira,"Rua Eng Luiz Gomes C Sangirardi, 640 - Aclimacao - São Paulo , 04112-080",Vila Mariana
6360-6,-23.6350583,-46.7103986,Tradicional,Sexta Feira,"Av Prof Alceu Maynard Araujo, 30 - Varzea De Baixo - São Paulo , 04726-160",Santo Amaro
6370-3,-23.5048482,-46.5826569,Tradicional,Sexta Feira,"Praça Gomes Figueiredo, 200 - Vila Maria - São Paulo , 02131-000",Vila Maria/Vila Guilherme
6380-0,-23.4471034,-46.7160413,Tradicional,Sexta Feira,"Rua Jose Pizza, 100 - Parada De Taipas - São Paulo , 02815-010",Pirituba/Jaraguá
6390-8,-23.5154559,-46.5440374,Tradicional,Sexta Feira,"Praça Danilo Jose Fernandes, 516 - Penha - São Paulo , 03608-010",Penha
6400-9,-23.5081347,-46.7585809,Tradicional,Sexta Feira,"Rua Jose Pereira Falcao,  - Jardim Marisa - São Paulo , 05108-100",Pirituba/Jaraguá
6401-7,-23.6040883,-46.4501796,Tradicional,Sexta Feira,"Rua Morro Do Frade, S/N - Jd Da Conquista - São Paulo , 08341-180",Sapopemba
6402-5,-23.552977,-46.5994422,Orgânica,Sexta Feira,"Praça Ciro Pontes, 50 - Mooca - São Paulo , 03166-030",Mooca
6711-3,-23.4679533,-46.5904837,Noturna,Sexta Feira,"Rua Benjamim Pereira, 331 - Jacana - São Paulo , 02274-001",Jaçanã/Tremenbé
6755-5,-23.5411679,-46.5947321,Tradicional,Sexta Feira,"Lg São Jose Do Belem, 50 - Belenzinho - São Paulo , 03057-040",Mooca
6797-0,-23.5989889,-46.5164685,Noturna,Sexta Feira,"Praça Torquato Plaza, 152 - Vila Grimaldi - São Paulo , 03271-050",Sapopemba
6847-0,-23.5358347,-46.5338239,Tradicional,Sexta Feira,"Av Marcondes De Brito, 484 - Chacara Seis De Outubro - São Paulo , 03509-000",Penha
6881-0,-23.6264266,-46.7338878,Noturna,Sexta Feira,"Rua Itamira, 351 - Vila Andrade - São Paulo , 05716-080",Campo Limpo
6892-6,-23.5036936,-46.700063,Tradicional,Sexta Feira,"Rua Rua Bruno Bertucci, 200 - Freguesia Do O - São Paulo , 02910-100",Freguesia/Brasilândia
6912-4,-23.8283137,-46.7309089,Noturna,Sexta Feira,"Praça Júlio César De Campos, 110 - Parelheiros - São Paulo , 04890-360",Parelheiros
6918-3,-23.4846469,-46.425396,Tradicional,Sexta Feira,"Rua Mons Lourenco Giordano, 676 - Parque Paulistano - São Paulo , 08080-330",São Miguel Paulista
6934-5,-23.60488811,-46.69352936,Orgânica,Sexta Feira,"Praça Gal Gentil Falcao, 70 - Cidade Moncoes - São Paulo , 04571-150",Pinheiros
6936-1,-23.654358,-46.7071178,Tradicional,Sexta Feira,"Rua Matriz, 32 - Santo Amaro - São Paulo , 04746-000",Santo Amaro
7000-9,-23.5889463,-46.5714118,Tradicional,Sábado,"Rua Goncalo Marinho De Castro, 521 - Jd Avelino - São Paulo , 03226-040",Vila Prudente
7001-7,-23.6450026,-46.6463917,Tradicional,Sábado,"Rua Apace, 110 - Jabaquara - São Paulo , 04347-110",Jabaquara
7002-5,-23.570619,-46.6370276,Tradicional,Sábado,"Rua Loureiro Da Cruz C/ Urano, 1 - Aclimacao - São Paulo , 01529-020",Sé
7003-3,-23.5335844,-46.6134901,Tradicional,Sábado,"Rua Mendes Goncalves, 100 - Pari - São Paulo , 03027-010",Mooca
7004-1,-23.5335568,-46.6500876,Tradicional,Sábado,"Rua Adolfo Gordo, 129 - Barra Funda - São Paulo , 01217-020",Sé
7005-0,-23.5220708,-46.6420036,Tradicional,Sábado,"Rua Jaragua, 129 - Bom Retiro - São Paulo , 01129-000",Sé
7006-8,-23.5892619,-46.6474617,Tradicional,Sábado,"Rua Franca Pinto, 1200 - Vila Mariana - São Paulo , 04016-035",Vila Mariana
7007-6,-23.562243,-46.6015968,Tradicional,Sábado,"Rua Tabajaras, 100 - Mooca - São Paulo , 03121-010",Mooca
7008-4,-23.6403432,-46.6669282,Tradicional,Sábado,"Rua Helade, 80 - Vila Sta Catarina - São Paulo , 04634-000",Santo Amaro
7009-2,-23.5633665,-46.5877608,Tradicional,Sábado,"Rua Valentim Magalhaes, 156 - Vila Leste - São Paulo , 03184-090",Mooca
7010-6,-23.5498755,-46.5845917,Tradicional,Sábado,"Rua Serra De Jaire, 832 - Alto Da Mooca - São Paulo , 03175-001",Mooca
7011-4,-23.5372731,-46.5831686,Tradicional,Sábado,"Rua Eng Reinaldo Cajado, 215 - Belenzinho - São Paulo , 03061-030",Mooca
7012-2,-23.5078905,-46.6049359,Tradicional,Sábado,"Rua Marieta Da Silva, 400 - Vila Guilherme - São Paulo , 02066-031",Vila Maria/Vila Guilherme
7013-0,-23.5094783,-46.5906613,Tradicional,Sábado,"Rua Araritaguaba, 200 - Vila Maria Baixa - São Paulo , 02122-010",Vila Maria/Vila Guilherme
7015-7,-23.5891635,-46.5847004,Tradicional,Sábado,"Rua São Luis Do Paraitinga, 24 - Vila Zelina - São Paulo , 03152-070",Vila Prudente
7016-5,-23.6383634,-46.6556031,Tradicional,Sábado,"Rua Bonifacio De Abreu, 50 - Parque Jabaquara - São Paulo , 04358-120",Santo Amaro
7017-3,-23.5903397,-46.6897125,Tradicional,Sábado,"Rua São Marum, 300 - Itaim Bibi - São Paulo , 04543-017",Pinheiros
7018-1,-23.5583023,-46.6910967,Tradicional,Sábado,"Rua Mourato Coelho, 1100 - Vila Madalena - São Paulo , 05417-002",Pinheiros
7019-0,-23.5311975,-46.6871068,Tradicional,Sábado,"Rua Barao Do Bananal C Coari, 1000 - Vila Pompeia - São Paulo , 05024-000",Lapa
7020-3,-23.5008756,-46.641679,Tradicional,Sábado,"Rua Francisca Biriba, 100 - Imirim - São Paulo , 02451-040",Santana/Tucuruvi
7021-1,-23.4976256,-46.6129767,Tradicional,Sábado,"Rua Pedro Ribeiro, 100 - Santana - São Paulo , 02046-001",Santana/Tucuruvi
7022-0,-23.4987542,-46.5827713,Tradicional,Sábado,"Rua Santa Fe Do Sul, 288 - Vila Maria - São Paulo , 02133-010",Vila Maria/Vila Guilherme
7023-8,-23.6060086,-46.6019186,Tradicional,Sábado,"Rua Americo Samarone, 300 - Sacoma - São Paulo , 04284-000",Ipiranga
7024-6,-23.6229778,-46.617889,Tradicional,Sábado,"Rua Divinopolis C/ Nsa Da Saude, 234 - Vila Moraes - São Paulo , 04158-000",Ipiranga
7025-4,-23.6331468,-46.6405574,Tradicional,Sábado,"Av Diederichsen, 60 - Vila Guarani - São Paulo , 04310-000",Jabaquara
7026-2,-23.582413,-46.7135069,Tradicional,Sábado,"Rua Ladislau Roman, 7 - Caxingui - São Paulo , 05515-030",Butantã
7028-9,-23.4854228,-46.7220209,Tradicional,Sábado,"Rua Santa Cruz De La Sierra, 1 - Pirituba - São Paulo , 02937-080",Pirituba/Jaraguá
7029-7,-23.6397796,-46.449997,Tradicional,Sábado,"Rua Adutora Do Rio Claro, 413 - Sapopemba - São Paulo , 03374-050",Sapopemba
7030-0,-23.5502613,-46.5536407,Tradicional,Sábado,"Rua Areiao, 56 - Tatuape - São Paulo , 03410-020",Aricanduva/Formosa /Carrão
7031-9,-23.5281569,-46.5512569,Tradicional,Sábado,"Rua General Socrates, 32 - Penha - São Paulo , 03632-040",Penha
7032-7,-23.5193416,-46.5340093,Tradicional,Sábado,"Rua Eneas De Barros, 425 - Vila Santana - São Paulo , 03613-000",Penha
7033-5,-23.5395294,-46.525722,Tradicional,Sábado,"Av Melchert, 1515 - Vila Matilde - São Paulo , 03508-000",Penha
7034-3,-23.4748956,-46.6653308,Tradicional,Sábado,"Rua Juarana C/ Do Canavial, 45 - Vila Nova Cachoeirinha - São Paulo , 02612-150",Casa Verde/Cachoeirinha
7035-1,-23.4899275,-46.6900215,Tradicional,Sábado,"Rua Dos Sitiantes, 360 - Limao - São Paulo , 02737-000",Freguesia/Brasilândia
7036-0,-23.4600039,-46.6222333,Tradicional,Sábado,"Rua Almeida Merces, 72 - Tremembe - São Paulo , 02372-010",Jaçanã/Tremenbé
7037-8,-23.5300598,-46.5051001,Tradicional,Sábado,"Rua Cachoeira Paulista, 80 - Cid Patriarca - São Paulo , 03551-000",Penha
7038-6,-23.5549562,-46.4658573,Tradicional,Sábado,"Rua Francisco Munhoz Filho, 500 - Cid Lider - São Paulo , 08280-000",Itaquera
7039-4,-23.556777,-46.5295923,Tradicional,Sábado,"Rua Francisca De Paula, 278 - Vila Carrao - São Paulo , 03436-000",Aricanduva/Formosa /Carrão
7040-8,-23.6012391,-46.6115145,Tradicional,Sábado,"Rua Dona Leopoldina, 243 - Vila Nair - São Paulo , 04278-040",Ipiranga
7041-6,-23.6108053,-46.5346806,Tradicional,Sábado,"Av Morais Costa, 1050 - Vila Reunidas - São Paulo , 03253-000",Vila Prudente
7042-4,-23.6541717,-46.699581,Tradicional,Sábado,"Rua Eng Tomas Whately, 252 - Sto Amaro - São Paulo , 04742-130",Santo Amaro
7043-2,-23.5774106,-46.5364874,Tradicional,Sábado,"Av Antonio Manograsso, 234 - Vila Formosa - São Paulo , 03379-000",Aricanduva/Formosa /Carrão
7044-0,-23.4982494,-46.7053602,Tradicional,Sábado,"Rua Dr Jose De Queiros Matoso, 719 - Vila Goncalves - São Paulo , 02927-090",Freguesia/Brasilândia
7045-9,-23.4762852,-46.5761067,Tradicional,Sábado,"Rua Paulino De Brito, 700 - Jd Brasil - São Paulo , 02223-010",Vila Maria/Vila Guilherme
7046-7,-23.4749786,-46.587188,Tradicional,Sábado,"Rua Sebastiao De Freitas, 246 - Vila Constanca - São Paulo , 02256-010",Santana/Tucuruvi
7047-5,-23.5148041,-46.565489,Tradicional,Sábado,"Al Sub Tenente Francisco Hierro, 300 - Parque Novo Mundo - São Paulo , 02187-040",Vila Maria/Vila Guilherme
7048-3,-23.6156055,-46.6437813,Tradicional,Sábado,"Av Jose Maria Witaker, 1780 - Vila Clementino - São Paulo , 04057-000",Vila Mariana
7049-1,-23.7122393,-46.6878598,Tradicional,Sábado,"Rua Francisco Barreto, 100 - Jd Primavera - São Paulo , 04812-140",Capela Do Socorro
7050-5,-23.5320404,-46.4747176,Tradicional,Sábado,"Rua Tales De Mileto, 392 - Cid A E Carvalho - São Paulo , 03693-020",Penha
7051-3,-23.6019409,-46.5918355,Tradicional,Sábado,"Rua Albino De Moraes, 20 - Vila Carioca - São Paulo , 04223-120",Ipiranga
7052-1,-23.530001,-46.4347839,Tradicional,Sábado,"Rua Ibiajara, 478 - Parada Xv Novembro - São Paulo , 08246-101",Itaquera
7053-0,-23.5049326,-46.4139693,Tradicional,Sábado,"Rua Caraipe Das Aguas, 176 - Jd Dos Ipes - São Paulo , 08161-360",Itaim Paulista
7054-8,-23.4891687,-46.5991629,Tradicional,Sábado,"Rua Cruz De Malta, 300 - Rodrigues Alves - São Paulo , 02248-000",Santana/Tucuruvi
7055-6,-23.4888554,-46.6395557,Tradicional,Sábado,"Rua Dona Maria Custodia, 100 - Lauzane Paulista - São Paulo , 02460-070",Santana/Tucuruvi
7056-4,-23.6032462,-46.6232622,Tradicional,Sábado,"Rua Dom Pedro I, S/N - Vila Invernada - São Paulo , 03351-125",Mooca
7057-2,-23.5202118,-46.4880227,Tradicional,Sábado,"Rua Joao Jose De Queiroz, 595 - São Francisco - São Paulo , 03679-000",Ermelino Matarazzo
7058-0,-23.4706365,-46.6369545,Tradicional,Sábado,"Praça Salvador Tolezano, 100 - Lauzane Paulista - São Paulo , 02422-160",Santana/Tucuruvi
7059-9,-23.5691074,-46.5243291,Tradicional,Sábado,"Av Dom Azeredo Coutinho, 125 - Jd Vila Formosa - São Paulo , 03470-030",Aricanduva/Formosa /Carrão
7060-2,-23.4701227,-46.7049836,Tradicional,Sábado,"Rua Maria Nazaro Da Silva, 224 - Vila Brasilandia - São Paulo , 02809-060",Freguesia/Brasilândia
7061-0,-23.4711602,-46.7216152,Tradicional,Sábado,"Rua Povoado Do Rio Novo, 100 - Vila Mirante - São Paulo , 02956-020",Pirituba/Jaraguá
7062-9,-23.54467,-46.6650304,Tradicional,Sábado,"Praça Charles Muller, 0 - Pacaembu - São Paulo , 01234-010",Sé
7063-7,-23.5820893,-46.7402576,Tradicional,Sábado,"Rua Augusto Farina,  - Jd Pinheiros - São Paulo , 05594-000",Butantã
7064-5,-23.4853009,-46.745823,Tradicional,Sábado,"Rua Jurubim, 10 - Pirituba - São Paulo , 05170-100",Pirituba/Jaraguá
7065-3,-23.5049182,-46.7439861,Tradicional,Sábado,"Rua Jose Ataliba Ortiz, 40 - Vila Mangalot - São Paulo , 05131-000",Pirituba/Jaraguá
7066-1,-23.6280736,-46.4695094,Tradicional,Sábado,"Rua Joao Do Canto E Melo, 671 - Parque São Rafael - São Paulo , 08311-280",São Mateus
7067-0,-23.5946889,-46.6661627,Tradicional,Sábado,"Rua Diogo Jacome, 291 - Ibirapuera - São Paulo , 04512-000",Vila Mariana
7068-8,-23.510423,-46.4530269,Tradicional,Sábado,"Rua Fruto Do Paraiso, 10 - Jd Santana - São Paulo , 08050-050",São Miguel Paulista
7069-6,-23.4584323,-46.6990322,Tradicional,Sábado,"Rua Helcio Da Silva, 50 - Vila Brasilandia - São Paulo , 02854-060",Freguesia/Brasilândia
7070-0,-23.6672556,-46.7307367,Tradicional,Sábado,"Rua Antonio Vaz, 38 - Jd Vergueiro - São Paulo , 05818-240",M'Boi Mirim
7071-8,-23.5989971,-46.7394459,Tradicional,Sábado,"Av Claudio Franchi, 49 - Butantã - São Paulo , 05633-000",Butantã
7072-6,-23.6317272,-46.6947077,Tradicional,Sábado,"Rua Bela Vista, 702 - Vila Uniao - São Paulo , 04709-001",Santo Amaro
7073-4,-23.616672,-46.669966,Tradicional,Sábado,"Rua Otavio Tarquinio De Souza, 1000 - Piraquara - São Paulo , 04613-002",Santo Amaro
7074-2,-23.6865361,-46.6786061,Tradicional,Sábado,"Rua Joaquim Neves Monteiro, 228 - Sto Amaro - São Paulo , 04456-205",Santo Amaro
7075-0,-23.7406873,-46.706768,Tradicional,Sábado,"Av Carlos Obheruber, 123 - Sto Amaro - São Paulo , 04836-130",Capela Do Socorro
7076-9,-23.6445381,-46.7395496,Tradicional,Sábado,"Rua Bernardino Estazione, 12 - Vila Das Belezas - São Paulo , 05840-030",M'Boi Mirim
7077-7,-23.6841979,-46.7055478,Tradicional,Sábado,"Av Berna, 228 - Vila Friburgo - São Paulo , 04774-020",Capela Do Socorro
7078-5,-23.5757405,-46.776099,Tradicional,Sábado,"Rua Dr Virgilio Alvin Franco, 10 - Jd D Abril - São Paulo , 05399-130",Butantã
7079-3,-23.6393541,-46.6050625,Tradicional,Sábado,"Rua Dr Eugenio Egas, 250 - Jd Climax - São Paulo , 04177-410",Ipiranga
7081-5,-23.7559567,-46.6849471,Tradicional,Sábado,"Rua São Caetano Do Sul, 518 - Grajau - São Paulo , 04840-230",Capela Do Socorro
7082-3,-23.5676984,-46.7437854,Tradicional,Sábado,"Rua Jose Alves Da Cunha Lima, 172 - Rio Pequeno - São Paulo , 05360-050",Butantã
7083-1,-23.597921,-46.452345,Tradicional,Sábado,"Rua Diogo Garcia, 283 - Jd Planalto - São Paulo , 08370-030",São Mateus
7084-0,-23.4880009,-46.3832703,Tradicional,Sábado,"Rua Monsenhor Salim, 4 - Jd Das Oliveiras - São Paulo , 08111-180",Itaim Paulista
7085-8,-23.6413344,-46.7826148,Tradicional,Sábado,"Rua Antonio Viegas De Ataide, 50 - Jd Maria Sampaio - São Paulo , 05790-120",Campo Limpo
7087-4,-23.5347267,-46.4500974,Tradicional,Sábado,"Rua Prof Brito Machado, 196 - Vila Mastrocola - São Paulo , 08215-000",Itaquera
7088-2,-23.5812848,-46.5285758,Tradicional,Sábado,"Rua Maria Francisca Do Nascimento, 125 - Vila Cruzeiro - São Paulo , 03386-110",Aricanduva/Formosa /Carrão
7089-0,-23.5332042,-46.5568477,Tradicional,Sábado,"Rua Adelino De Almeida Castilho, 27 - Tatuape - São Paulo , 03073-050",Mooca
7090-4,-23.5994765,-46.5150566,Tradicional,Sábado,"Rua Jose Joaquim, 17 - Jd Grimaldi - São Paulo , 03272-000",Sapopemba
7091-2,-23.6324564,-46.6043944,Tradicional,Sábado,"Rua Eng Jose Bueno Bicalho, 50 - Jd Tropical - São Paulo , 04176-260",Ipiranga
7092-0,-23.4725129,-46.6441792,Tradicional,Sábado,"Rua Herison, 253 - Lauzane Paulista - São Paulo , 02442-040",Santana/Tucuruvi
7098-0,-23.4973517,-46.4620191,Tradicional,Sábado,"Rua Antonio De Siqueira, 330 - Parque Cruzeiro Do Sul - São Paulo , 08070-190",São Miguel Paulista
7100-5,-23.6332181,-46.4436893,Tradicional,Sábado,"Rua Duarte Teixeira Chaves, 50 - Jd Sto Andre - São Paulo , 08390-130",São Mateus
